Academic Year,Aggregate Level,County Code,District Code,School Code,County Name,District Name,School Name,Charter School,DASS,Reporting Category,ChronicAbsenteeismEligibleCumulativeEnrollment,ChronicAbsenteeismCount,ChronicAbsenteeismRate
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,GM,118,10,8.5
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,GR13,98,6,6.1
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,GR46,101,9,8.9
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,GRTK8,251,22,8.8
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,GRTKKN,52,7,13.5
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RA,59,1,1.7
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RB,*,*,*
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RD,*,*,*
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RF,*,*,*
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RH,94,14,14.9
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RI,*,*,*
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RP,*,*,*
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RT,26,3,11.5
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,RW,66,4,6.1
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,SD,22,1,4.5
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,SE,20,1,5.0
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,SH,*,*,*
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,SS,105,13,12.4
2024-25,S,30,66522,6028401,Orange,Garden Grove Unified,Garden Park Elementary,No,No,TA,251,22,8.8
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,GF,152,25,16.4
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,GM,181,22,12.2
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,GR13,126,16,12.7
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,GR46,149,20,13.4
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,GRTK8,333,47,14.1
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,GRTKKN,58,11,19.0
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RA,91,8,8.8
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RB,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RD,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RF,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RH,216,34,15.7
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RI,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RP,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RT,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,RW,17,5,29.4
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,SD,62,17,27.4
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,SE,111,17,15.3
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,SF,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,SH,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,SM,*,*,*
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,SS,280,45,16.1
2024-25,S,30,66522,6028419,Orange,Garden Grove Unified,Genevieve M. Crosby Elementary,No,No,TA,333,47,14.1
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,GF,440,25,5.7
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,GM,475,23,4.8
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,GR13,318,22,6.9
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,GR46,441,18,4.1
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,GRTK8,915,48,5.2
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,GRTKKN,156,8,5.1
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RA,357,11,3.1
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RB,*,*,*
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RD,14,2,14.3
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RF,39,2,5.1
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RH,226,22,9.7
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RI,*,*,*
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RP,*,*,*
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RT,70,2,2.9
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,RW,198,8,4.0
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,SD,94,6,6.4
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,SE,63,3,4.8
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,SF,*,*,*
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,SH,*,*,*
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,SS,347,24,6.9
2024-25,S,30,66522,6028427,Orange,Garden Grove Unified,Patton Elementary,No,No,TA,915,48,5.2
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,GF,246,46,18.7
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,GM,291,62,21.3
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,GR13,219,51,23.3
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,GR46,191,27,14.1
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,GRTK8,537,108,20.1
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,GRTKKN,127,30,23.6
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RA,204,15,7.4
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RB,*,*,*
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RD,*,*,*
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RF,*,*,*
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RH,267,79,29.6
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RI,*,*,*
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RP,*,*,*
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RT,21,4,19.0
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,RW,27,6,22.2
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,SD,153,41,26.8
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,SE,151,32,21.2
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,SF,*,*,*
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,SH,19,2,10.5
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,SS,428,99,23.1
2024-25,S,30,66522,6028435,Orange,Garden Grove Unified,Gilbert Elementary,No,No,TA,537,108,20.1
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,GF,207,28,13.5
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,GM,178,29,16.3
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,GR13,142,20,14.1
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,GR46,159,14,8.8
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,GRTK8,385,57,14.8
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,GRTKKN,84,23,27.4
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RA,39,2,5.1
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RB,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RD,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RF,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RH,338,54,16.0
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RI,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RP,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RT,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,RW,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,SD,67,9,13.4
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,SE,207,29,14.0
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,SF,*,*,*
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,SH,44,15,34.1
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,SS,372,57,15.3
2024-25,S,30,66522,6028443,Orange,Garden Grove Unified,Heritage Elementary,No,No,TA,385,57,14.8
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,GF,313,16,5.1
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,GM,330,29,8.8
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,GR78,642,45,7.0
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,GR912,*,*,*
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,GRTK8,642,45,7.0
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RA,180,1,0.6
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RB,*,*,*
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RD,*,*,*
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RF,17,1,5.9
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RH,195,22,11.3
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RI,*,*,*
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RP,*,*,*
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RT,50,4,8.0
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,RW,189,17,9.0
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,SD,63,5,7.9
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,SE,24,4,16.7
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,SH,*,*,*
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,SS,280,24,8.6
2024-25,S,30,66522,6028450,Orange,Garden Grove Unified,Hilton D. Bell Intermediate,No,No,TA,643,45,7.0
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,GF,229,41,17.9
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,GM,238,30,12.6
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,GR78,466,71,15.2
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,GR912,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,GRTK8,466,71,15.2
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RA,84,2,2.4
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RB,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RD,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RF,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RH,352,64,18.2
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RI,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RP,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RT,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,RW,16,2,12.5
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,SD,88,26,29.5
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,SE,153,25,16.3
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,SF,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,SH,17,5,29.4
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,SM,*,*,*
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,SS,431,69,16.0
2024-25,S,30,66522,6028468,Orange,Garden Grove Unified,Izaak Walton Intermediate,No,No,TA,467,71,15.2
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,GF,281,39,13.9
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,GM,276,32,11.6
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,GR78,556,71,12.8
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,GR912,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,GRTK8,556,71,12.8
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RA,214,7,3.3
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RB,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RD,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RF,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RH,308,59,19.2
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RI,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RP,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RT,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,RW,17,3,17.6
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,SD,92,25,27.2
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,SE,175,33,18.9
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,SF,*,*,*
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,SH,28,11,39.3
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,SS,497,68,13.7
2024-25,S,30,66522,6028476,Orange,Garden Grove Unified,James Irvine Intermediate,No,No,TA,557,71,12.7
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,GF,294,23,7.8
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,GM,264,22,8.3
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,GR13,236,18,7.6
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,GR46,188,12,6.4
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,GRTK8,558,45,8.1
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,GRTKKN,134,15,11.2
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RA,17,2,11.8
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RB,*,*,*
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RD,*,*,*
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RF,*,*,*
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RH,494,42,8.5
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RI,*,*,*
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RP,*,*,*
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RT,11,0,0.0
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,RW,28,0,0.0
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,SD,43,1,2.3
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,SE,178,19,10.7
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,SF,*,*,*
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,SH,12,1,8.3
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,SS,387,36,9.3
2024-25,S,30,66522,6028484,Orange,Garden Grove Unified,James Monroe Elementary,No,No,TA,558,45,8.1
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,GF,201,20,10.0
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,GM,208,14,6.7
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,GR13,161,10,6.2
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,GR46,155,15,9.7
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,GRTK8,409,34,8.3
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,GRTKKN,93,9,9.7
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RA,62,2,3.2
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RB,*,*,*
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RD,*,*,*
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RF,*,*,*
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RH,170,13,7.6
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RI,*,*,*
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RP,*,*,*
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RT,33,1,3.0
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,RW,124,13,10.5
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,SD,67,9,13.4
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,SE,33,2,6.1
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,SH,*,*,*
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,SS,165,18,10.9
2024-25,S,30,66522,6028500,Orange,Garden Grove Unified,Enders Elementary,No,No,TA,409,34,8.3
2024-25,S,30,66522,6028518,Orange,Garden Grove Unified,John Marshall Elementary,No,No,GF,164,23,14.0
2024-25,S,30,66522,6028518,Orange,Garden Grove Unified,John Marshall Elementary,No,No,GM,178,26,14.6
2024-25,S,30,66522,6028518,Orange,Garden Grove Unified,John Marshall Elementary,No,No,GR13,129,18,14.0
2024-25,S,30,66522,6028518,Orange,Garden Grove Unified,John Marshall Elementary,No,No,GR46,150,15,10.0
2024-25,S,30,66522,6028518,Orange,Garden Grove Unified,John Marshall Elementary,No,No,GRTK8,342,49,14.3
2024-25,S,30,66522,6028518,Orange,Garden Grove Unified,John Marshall Elementary,No,No,GRTKKN,63,16,25.4
