cds,county,district,school,el_count,reclass_count,year,reclass_rate,org_level_num,county_code,district_code,school_code,charter_num,dass_num
30666706115133,Orange,Santa Ana Unified,REACH Academy,24,0,20,0,4,30,66670,6115133,,
30666706115133,Orange,Santa Ana Unified,REACH Academy,83,0,21,0,4,30,66670,6115133,,
30666706115133,Orange,Santa Ana Unified,REACH Academy,21,0,25,0,4,30,66670,6115133,0,1
30666706115588,Orange,Santa Ana Unified,Raymond A. Villa Fundamental Intermediate,385,66,19,0.171428571428571,4,30,66670,6115588,,
30666706115588,Orange,Santa Ana Unified,Raymond A. Villa Fundamental Intermediate,399,7,20,0.0175438596491228,4,30,66670,6115588,,
30666706115588,Orange,Santa Ana Unified,Raymond A. Villa Fundamental Intermediate,388,5,21,0.0128865979381443,4,30,66670,6115588,,
30666706115588,Orange,Santa Ana Unified,Raymond A. Villa Fundamental Intermediate,361,29,25,0.0803324099722992,4,30,66670,6115588,0,0
30666706115836,Orange,Santa Ana Unified,Lydia Romero-Cruz Elementary,85,23,19,0.270588235294118,4,30,66670,6115836,,
30666706115836,Orange,Santa Ana Unified,Romero-Cruz Academy,489,0,20,0,4,30,66670,6115836,,
30666706115836,Orange,Santa Ana Unified,Romero-Cruz Academy,437,3,21,0.0068649885583524,4,30,66670,6115836,,
30666706115836,Orange,Santa Ana Unified,Romero-Cruz Academy,473,34,25,0.0718816067653277,4,30,66670,6115836,0,0
30666706116917,Orange,Santa Ana Unified,Jim Thorpe Fundamental,173,117,19,0.676300578034682,4,30,66670,6116917,,
30666706116917,Orange,Santa Ana Unified,Jim Thorpe Fundamental,182,28,20,0.153846153846154,4,30,66670,6116917,,
30666706116917,Orange,Santa Ana Unified,Jim Thorpe Fundamental,161,0,21,0,4,30,66670,6116917,,
30666706116917,Orange,Santa Ana Unified,Jim Thorpe Fundamental,163,29,25,0.177914110429448,4,30,66670,6116917,0,0
30666706117899,Orange,Santa Ana Unified,Gonzalo Felicitas Mendez Fundamental Intermediate,227,50,19,0.220264317180617,4,30,66670,6117899,,
30666706117899,Orange,Santa Ana Unified,Gonzalo Felicitas Mendez Fundamental Intermediate,267,3,20,0.0112359550561798,4,30,66670,6117899,,
30666706117899,Orange,Santa Ana Unified,Gonzalo Felicitas Mendez Fundamental Intermediate,292,6,21,0.0205479452054795,4,30,66670,6117899,,
30666706117899,Orange,Santa Ana Unified,Gonzalo Felicitas Mendez Fundamental Intermediate,325,60,25,0.184615384615385,4,30,66670,6117899,0,0
30666706119127,Orange,Santa Ana Unified,El Sol Santa Ana Science and Arts Academy,470,0,19,0,4,30,66670,6119127,,
30666706119127,Orange,Santa Ana Unified,El Sol Santa Ana Science and Arts Academy,419,71,20,0.16945107398568,4,30,66670,6119127,,
30666706119127,Orange,Santa Ana Unified,El Sol Santa Ana Science and Arts Academy,391,0,21,0,4,30,66670,6119127,,
30666706119127,Orange,Santa Ana Unified,El Sol Santa Ana Science and Arts Academy,255,27,25,0.105882352941176,4,30,66670,6119127,1,0
30666966030456,Orange,Savanna Elementary,Cerritos Elementary,135,5,19,0.037037037037037,4,30,66696,6030456,,
30666966030456,Orange,Savanna Elementary,Cerritos Elementary,97,25,20,0.257731958762887,4,30,66696,6030456,,
30666966030456,Orange,Savanna Elementary,Cerritos Elementary,79,8,21,0.10126582278481,4,30,66696,6030456,,
30666966030456,Orange,Savanna Elementary,Cerritos Elementary,75,7,25,0.0933333333333333,4,30,66696,6030456,0,0
30666966030464,Orange,Savanna Elementary,Hansen Elementary,288,5,19,0.0173611111111111,4,30,66696,6030464,,
30666966030464,Orange,Savanna Elementary,Hansen Elementary,263,46,20,0.174904942965779,4,30,66696,6030464,,
30666966030464,Orange,Savanna Elementary,Hansen Elementary,230,30,21,0.130434782608696,4,30,66696,6030464,,
30666966030464,Orange,Savanna Elementary,Hansen Elementary,177,18,25,0.101694915254237,4,30,66696,6030464,0,0
30666966030472,Orange,Savanna Elementary,Holder Elementary,188,3,19,0.0159574468085106,4,30,66696,6030472,,
30666966030472,Orange,Savanna Elementary,Holder Elementary,165,30,20,0.181818181818182,4,30,66696,6030472,,
30666966030472,Orange,Savanna Elementary,Holder Elementary,152,7,21,0.0460526315789474,4,30,66696,6030472,,
30666966030472,Orange,Savanna Elementary,Holder Elementary,127,6,25,0.047244094488189,4,30,66696,6030472,0,0
30666966030506,Orange,Savanna Elementary,Twila Reid Elementary,258,16,19,0.062015503875969,4,30,66696,6030506,,
30666966030506,Orange,Savanna Elementary,Twila Reid Elementary,180,45,20,0.25,4,30,66696,6030506,,
30666966030506,Orange,Savanna Elementary,Twila Reid Elementary,168,15,21,0.0892857142857143,4,30,66696,6030506,,
30666966030506,Orange,Savanna Elementary,Twila Reid Elementary,156,12,25,0.0769230769230769,4,30,66696,6030506,0,0
30667460000001,Orange,Westminster,"Nonpublic, Nonsectarian Schools",4,0,19,0,4,30,66746,0000001,,
30667460000001,Orange,Westminster,"Nonpublic, Nonsectarian Schools",2,0,25,0,4,30,66746,0000001,0,0
30667460119925,Orange,Westminster,Ada Clegg Elementary,128,4,19,0.03125,4,30,66746,0119925,,
30667460119925,Orange,Westminster,Ada Clegg Elementary,133,15,20,0.112781954887218,4,30,66746,0119925,,
30667460119925,Orange,Westminster,Ada Clegg Elementary,108,14,21,0.12962962962963,4,30,66746,0119925,,
30667460119925,Orange,Westminster,Ada Clegg Elementary,94,18,25,0.191489361702128,4,30,66746,0119925,0,0
30667466030712,Orange,Westminster,Helen Stacey Middle,174,21,19,0.120689655172414,4,30,66746,6030712,,
30667466030712,Orange,Westminster,Helen Stacey Middle,158,15,20,0.0949367088607595,4,30,66746,6030712,,
30667466030712,Orange,Westminster,Helen Stacey Middle,135,29,21,0.214814814814815,4,30,66746,6030712,,
30667466030712,Orange,Westminster,Helen Stacey Middle,158,57,25,0.360759493670886,4,30,66746,6030712,0,0
30667466030720,Orange,Westminster,Schroeder Elementary,66,9,19,0.136363636363636,4,30,66746,6030720,,
30667466030720,Orange,Westminster,Schroeder Elementary,71,7,20,0.0985915492957746,4,30,66746,6030720,,
30667466030720,Orange,Westminster,Schroeder Elementary,46,17,21,0.369565217391304,4,30,66746,6030720,,
30667466030720,Orange,Westminster,Schroeder Elementary,50,13,25,0.26,4,30,66746,6030720,0,0
30667466030738,Orange,Westminster,Demille Elementary,324,43,19,0.132716049382716,4,30,66746,6030738,,
30667466030738,Orange,Westminster,Demille Elementary,332,11,20,0.0331325301204819,4,30,66746,6030738,,
30667466030738,Orange,Westminster,Demille Elementary,282,40,21,0.141843971631206,4,30,66746,6030738,,
30667466030738,Orange,Westminster,Demille Elementary,239,64,25,0.267782426778243,4,30,66746,6030738,0,0
30667466030753,Orange,Westminster,Finley Elementary,207,3,19,0.0144927536231884,4,30,66746,6030753,,
30667466030753,Orange,Westminster,Finley Elementary,224,8,20,0.0357142857142857,4,30,66746,6030753,,
30667466030753,Orange,Westminster,Finley Elementary,160,25,21,0.15625,4,30,66746,6030753,,
30667466030753,Orange,Westminster,Finley Elementary,139,24,25,0.172661870503597,4,30,66746,6030753,0,0
30667466030761,Orange,Westminster,Eastwood Elementary,65,1,19,0.0153846153846154,4,30,66746,6030761,,
30667466030761,Orange,Westminster,Eastwood Elementary,70,6,20,0.0857142857142857,4,30,66746,6030761,,
30667466030761,Orange,Westminster,Eastwood Elementary,42,18,21,0.428571428571429,4,30,66746,6030761,,
30667466030761,Orange,Westminster,Eastwood Elementary,57,11,25,0.192982456140351,4,30,66746,6030761,0,0
30667466030787,Orange,Westminster,Fryberger Elementary,182,2,19,0.010989010989011,4,30,66746,6030787,,
30667466030787,Orange,Westminster,Fryberger Elementary,187,3,20,0.0160427807486631,4,30,66746,6030787,,
30667466030787,Orange,Westminster,Fryberger Elementary,126,28,21,0.222222222222222,4,30,66746,6030787,,
30667466030787,Orange,Westminster,Fryberger Elementary,123,14,25,0.113821138211382,4,30,66746,6030787,0,0
30667466030795,Orange,Westminster,Anderson Elementary,380,29,19,0.0763157894736842,4,30,66746,6030795,,
30667466030795,Orange,Westminster,Anderson Elementary,356,25,20,0.0702247191011236,4,30,66746,6030795,,
30667466030795,Orange,Westminster,Anderson Elementary,291,49,21,0.168384879725086,4,30,66746,6030795,,
30667466030795,Orange,Westminster,Anderson Elementary,263,22,25,0.0836501901140684,4,30,66746,6030795,0,0
30667466030811,Orange,Westminster,Meairs Elementary,319,23,19,0.0721003134796238,4,30,66746,6030811,,
30667466030811,Orange,Westminster,Meairs Elementary,296,29,20,0.097972972972973,4,30,66746,6030811,,
30667466030811,Orange,Westminster,Meairs Elementary,211,52,21,0.246445497630332,4,30,66746,6030811,,
30667466030811,Orange,Westminster,Meairs Elementary,177,24,25,0.135593220338983,4,30,66746,6030811,0,0
30667466030829,Orange,Westminster,Jessie Hayden Elementary,450,52,19,0.115555555555556,4,30,66746,6030829,,
30667466030829,Orange,Westminster,Jessie Hayden Elementary,420,58,20,0.138095238095238,4,30,66746,6030829,,
30667466030829,Orange,Westminster,Jessie Hayden Elementary,335,55,21,0.164179104477612,4,30,66746,6030829,,
30667466030829,Orange,Westminster,Jessie Hayden Elementary,234,40,25,0.170940170940171,4,30,66746,6030829,0,0
30667466030837,Orange,Westminster,Webber Elementary,196,11,19,0.0561224489795918,4,30,66746,6030837,,
30667466030837,Orange,Westminster,Webber Elementary,189,9,20,0.0476190476190476,4,30,66746,6030837,,
30667466030837,Orange,Westminster,Webber Elementary,147,37,21,0.251700680272109,4,30,66746,6030837,,
30667466030837,Orange,Westminster,Webber Elementary,156,32,25,0.205128205128205,4,30,66746,6030837,0,0
30667466030852,Orange,Westminster,Willmore Elementary,215,9,19,0.0418604651162791,4,30,66746,6030852,,
30667466030852,Orange,Westminster,Willmore Elementary,222,9,20,0.0405405405405405,4,30,66746,6030852,,
30667466030852,Orange,Westminster,Willmore Elementary,170,21,21,0.123529411764706,4,30,66746,6030852,,
30667466030852,Orange,Westminster,Willmore Elementary,152,24,25,0.157894736842105,4,30,66746,6030852,0,0
30667466030860,Orange,Westminster,Schmitt Elementary,242,10,19,0.0413223140495868,4,30,66746,6030860,,
30667466030860,Orange,Westminster,Schmitt Elementary,226,21,20,0.0929203539823009,4,30,66746,6030860,,
30667466030860,Orange,Westminster,Schmitt Elementary,177,22,21,0.124293785310734,4,30,66746,6030860,,
30667466030860,Orange,Westminster,Schmitt Elementary,157,27,25,0.171974522292994,4,30,66746,6030860,0,0
30667466030878,Orange,Westminster,Johnson Middle,238,15,19,0.0630252100840336,4,30,66746,6030878,,
30667466030878,Orange,Westminster,Johnson Middle,269,19,20,0.0706319702602231,4,30,66746,6030878,,
30667466030878,Orange,Westminster,Johnson Middle,259,31,21,0.11969111969112,4,30,66746,6030878,,
30667466030878,Orange,Westminster,Johnson Middle,202,48,25,0.237623762376238,4,30,66746,6030878,0,0
30667466030886,Orange,Westminster,Sequoia Elementary,98,18,19,0.183673469387755,4,30,66746,6030886,,
30667466030886,Orange,Westminster,Sequoia Elementary,105,11,20,0.104761904761905,4,30,66746,6030886,,
30667466030886,Orange,Westminster,Sequoia Elementary,87,14,21,0.160919540229885,4,30,66746,6030886,,
30667466030886,Orange,Westminster,Sequoia Elementary,70,12,25,0.171428571428571,4,30,66746,6030886,0,0
30667466030928,Orange,Westminster,Warner Middle,343,50,19,0.145772594752187,4,30,66746,6030928,,
30667466030928,Orange,Westminster,Warner Middle,340,29,20,0.0852941176470588,4,30,66746,6030928,,
30667466030928,Orange,Westminster,Warner Middle,348,56,21,0.160919540229885,4,30,66746,6030928,,
30667466030928,Orange,Westminster,Warner Middle,315,111,25,0.352380952380952,4,30,66746,6030928,0,0
30736350000000,Orange,Saddleback Valley Unified,District Office,264,2,21,0.00757575757575758,4,30,73635,0000000,,
30736350000001,Orange,Saddleback Valley Unified,"Nonpublic, Nonsectarian Schools",2,0,19,0,4,30,73635,0000001,,
30736350000001,Orange,Saddleback Valley Unified,"Nonpublic, Nonsectarian Schools",4,0,20,0,4,30,73635,0000001,,
30736350000001,Orange,Saddleback Valley Unified,"Nonpublic, Nonsectarian Schools",2,0,21,0,4,30,73635,0000001,,
30736350000001,Orange,Saddleback Valley Unified,"Nonpublic, Nonsectarian Schools",5,0,25,0,4,30,73635,0000001,0,0
30736353030061,Orange,Saddleback Valley Unified,El Toro High,274,25,19,0.0912408759124088,4,30,73635,3030061,,
30736353030061,Orange,Saddleback Valley Unified,El Toro High,305,4,20,0.0131147540983607,4,30,73635,3030061,,
30736353030061,Orange,Saddleback Valley Unified,El Toro High,303,10,21,0.033003300330033,4,30,73635,3030061,,
30736353030061,Orange,Saddleback Valley Unified,El Toro High,312,108,25,0.346153846153846,4,30,73635,3030061,0,0
30736353030079,Orange,Saddleback Valley Unified,Silverado High,61,2,19,0.0327868852459016,4,30,73635,3030079,,
30736353030079,Orange,Saddleback Valley Unified,Silverado High,78,0,20,0,4,30,73635,3030079,,
30736353030079,Orange,Saddleback Valley Unified,Silverado High,96,0,21,0,4,30,73635,3030079,,
30736353030079,Orange,Saddleback Valley Unified,Silverado High,122,28,25,0.229508196721311,4,30,73635,3030079,0,1
30736353030244,Orange,Saddleback Valley Unified,Laguna Hills High,244,11,19,0.0450819672131148,4,30,73635,3030244,,
30736353030244,Orange,Saddleback Valley Unified,Laguna Hills High,248,6,20,0.0241935483870968,4,30,73635,3030244,,
30736353030244,Orange,Saddleback Valley Unified,Laguna Hills High,259,3,21,0.0115830115830116,4,30,73635,3030244,,
30736353030244,Orange,Saddleback Valley Unified,Laguna Hills High,218,62,25,0.284403669724771,4,30,73635,3030244,0,0
30736353030392,Orange,Saddleback Valley Unified,Trabuco Hills High,182,4,19,0.021978021978022,4,30,73635,3030392,,
30736353030392,Orange,Saddleback Valley Unified,Trabuco Hills High,199,4,20,0.0201005025125628,4,30,73635,3030392,,
30736353030392,Orange,Saddleback Valley Unified,Trabuco Hills High,215,6,21,0.027906976744186,4,30,73635,3030392,,
30736353030392,Orange,Saddleback Valley Unified,Trabuco Hills High,169,51,25,0.301775147928994,4,30,73635,3030392,0,0
30736353030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),2,0,19,0,4,30,73635,3030509,,
30736353030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),3,0,20,0,4,30,73635,3030509,,
30736353030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),12,0,21,0,4,30,73635,3030509,,
30736353030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),13,3,25,0.230769230769231,4,30,73635,3030509,0,0
30736353034956,Orange,Saddleback Valley Unified,Mission Viejo High,204,9,19,0.0441176470588235,4,30,73635,3034956,,
30736353034956,Orange,Saddleback Valley Unified,Mission Viejo High,206,6,20,0.029126213592233,4,30,73635,3034956,,
30736353034956,Orange,Saddleback Valley Unified,Mission Viejo High,206,4,21,0.0194174757281553,4,30,73635,3034956,,
30736353034956,Orange,Saddleback Valley Unified,Mission Viejo High,120,27,25,0.225,4,30,73635,3034956,0,0
30736356030142,Orange,Saddleback Valley Unified,La Paz Intermediate,94,10,19,0.106382978723404,4,30,73635,6030142,,
30736356030142,Orange,Saddleback Valley Unified,La Paz Intermediate,105,5,20,0.0476190476190476,4,30,73635,6030142,,
30736356030142,Orange,Saddleback Valley Unified,La Paz Intermediate,103,6,21,0.058252427184466,4,30,73635,6030142,,
30736356030142,Orange,Saddleback Valley Unified,La Paz Intermediate,49,15,25,0.306122448979592,4,30,73635,6030142,0,0
30736356030159,Orange,Saddleback Valley Unified,Linda Vista Elementary,195,7,19,0.0358974358974359,4,30,73635,6030159,,
30736356030159,Orange,Saddleback Valley Unified,Linda Vista Elementary,174,6,20,0.0344827586206897,4,30,73635,6030159,,
30736356030159,Orange,Saddleback Valley Unified,Linda Vista Elementary,113,17,21,0.150442477876106,4,30,73635,6030159,,
30736356030159,Orange,Saddleback Valley Unified,Linda Vista Magnet Elementary,103,18,25,0.174757281553398,4,30,73635,6030159,0,0
30736356030175,Orange,Saddleback Valley Unified,Olivewood Elementary,323,20,19,0.0619195046439629,4,30,73635,6030175,,
30736356030175,Orange,Saddleback Valley Unified,Olivewood Elementary,323,9,20,0.0278637770897833,4,30,73635,6030175,,
30736356030175,Orange,Saddleback Valley Unified,Olivewood Elementary,185,15,21,0.0810810810810811,4,30,73635,6030175,,
30736356030175,Orange,Saddleback Valley Unified,Olivewood Elementary,184,27,25,0.146739130434783,4,30,73635,6030175,0,0
30736356030183,Orange,Saddleback Valley Unified,Ralph A. Gates Elementary,509,26,19,0.0510805500982318,4,30,73635,6030183,,
30736356030183,Orange,Saddleback Valley Unified,Ralph A. Gates Elementary,488,11,20,0.0225409836065574,4,30,73635,6030183,,
30736356030183,Orange,Saddleback Valley Unified,Ralph A. Gates Elementary,449,4,21,0.0089086859688196,4,30,73635,6030183,,
30736356030183,Orange,Saddleback Valley Unified,Ralph A. Gates DLI Magnet Elementary,402,47,25,0.116915422885572,4,30,73635,6030183,0,0
30736356030530,Orange,Saddleback Valley Unified,Trabuco Elementary,9,0,19,0,4,30,73635,6030530,,
30736356030530,Orange,Saddleback Valley Unified,Trabuco Elementary,9,0,20,0,4,30,73635,6030530,,
30736356030530,Orange,Saddleback Valley Unified,Trabuco Elementary,4,1,21,0.25,4,30,73635,6030530,,
30736356030530,Orange,Saddleback Valley Unified,Trabuco Elementary,6,3,25,0.5,4,30,73635,6030530,0,0
30736356066872,Orange,Saddleback Valley Unified,Valencia Elementary,63,7,19,0.111111111111111,4,30,73635,6066872,,
30736356066872,Orange,Saddleback Valley Unified,Valencia Elementary,54,2,20,0.037037037037037,4,30,73635,6066872,,
30736356066872,Orange,Saddleback Valley Unified,Valencia Elementary,46,9,21,0.195652173913043,4,30,73635,6066872,,
30736356066872,Orange,Saddleback Valley Unified,Valencia Elementary,26,5,25,0.192307692307692,4,30,73635,6066872,0,0
30736356068639,Orange,Saddleback Valley Unified,Cordillera Elementary,101,8,19,0.0792079207920792,4,30,73635,6068639,,
30736356068639,Orange,Saddleback Valley Unified,Cordillera Elementary,88,5,20,0.0568181818181818,4,30,73635,6068639,,
30736356068639,Orange,Saddleback Valley Unified,Cordillera Elementary,51,2,21,0.0392156862745098,4,30,73635,6068639,,
30736356071153,Orange,Saddleback Valley Unified,Del Cerro Elementary,61,2,19,0.0327868852459016,4,30,73635,6071153,,
30736356071153,Orange,Saddleback Valley Unified,Del Cerro Elementary,57,1,20,0.0175438596491228,4,30,73635,6071153,,
30736356071153,Orange,Saddleback Valley Unified,Del Cerro Elementary,52,1,21,0.0192307692307692,4,30,73635,6071153,,
30736356071153,Orange,Saddleback Valley Unified,Del Cerro Elementary,48,6,25,0.125,4,30,73635,6071153,0,0
30736356071161,Orange,Saddleback Valley Unified,Los Alisos Intermediate,259,26,19,0.1003861003861,4,30,73635,6071161,,
30736356071161,Orange,Saddleback Valley Unified,Los Alisos Intermediate,289,10,20,0.0346020761245675,4,30,73635,6071161,,
30736356071161,Orange,Saddleback Valley Unified,Los Alisos Intermediate,309,8,21,0.0258899676375405,4,30,73635,6071161,,
30736356071161,Orange,Saddleback Valley Unified,Los Alisos Intermediate,173,17,25,0.0982658959537572,4,30,73635,6071161,0,0
30736356085336,Orange,Saddleback Valley Unified,De Portola Elementary,34,4,19,0.117647058823529,4,30,73635,6085336,,
30736356085336,Orange,Saddleback Valley Unified,De Portola Elementary,35,4,20,0.114285714285714,4,30,73635,6085336,,
30736356085336,Orange,Saddleback Valley Unified,De Portola Elementary,34,6,21,0.176470588235294,4,30,73635,6085336,,
30736356085336,Orange,Saddleback Valley Unified,De Portola Elementary,27,10,25,0.37037037037037,4,30,73635,6085336,0,0
30736356085351,Orange,Saddleback Valley Unified,Santiago Elementary,162,2,19,0.0123456790123457,4,30,73635,6085351,,
30736356085351,Orange,Saddleback Valley Unified,Santiago STEAM Magnet Elementary,157,5,20,0.0318471337579618,4,30,73635,6085351,,
30736356085351,Orange,Saddleback Valley Unified,Santiago STEAM Magnet Elementary,137,5,21,0.0364963503649635,4,30,73635,6085351,,
30736356085351,Orange,Saddleback Valley Unified,Santiago STEAM Magnet Elementary,92,13,25,0.141304347826087,4,30,73635,6085351,0,0
30736356089494,Orange,Saddleback Valley Unified,Montevideo Elementary,33,3,19,0.0909090909090909,4,30,73635,6089494,,
30736356089494,Orange,Saddleback Valley Unified,Montevideo Elementary,20,7,20,0.35,4,30,73635,6089494,,
30736356089494,Orange,Saddleback Valley Unified,Montevideo Elementary,14,0,21,0,4,30,73635,6089494,,
30736356089494,Orange,Saddleback Valley Unified,Montevideo Elementary,55,10,25,0.181818181818182,4,30,73635,6089494,0,0
30736356089502,Orange,Saddleback Valley Unified,Glen Yermo Elementary,182,10,19,0.054945054945055,4,30,73635,6089502,,
30736356089502,Orange,Saddleback Valley Unified,Glen Yermo Elementary,146,11,20,0.0753424657534247,4,30,73635,6089502,,
30736356089502,Orange,Saddleback Valley Unified,Glen Yermo Elementary,104,7,21,0.0673076923076923,4,30,73635,6089502,,
30736356089502,Orange,Saddleback Valley Unified,Glen Yermo Elementary,72,17,25,0.236111111111111,4,30,73635,6089502,0,0
30736356089510,Orange,Saddleback Valley Unified,Esperanza Education Center,11,0,19,0,4,30,73635,6089510,,
30736356089510,Orange,Saddleback Valley Unified,Esperanza Education Center,7,4,20,0.571428571428571,4,30,73635,6089510,,
30736356089510,Orange,Saddleback Valley Unified,Esperanza Education Center,5,0,21,0,4,30,73635,6089510,,
30736356089510,Orange,Saddleback Valley Unified,Esperanza Education Center,2,0,25,0,4,30,73635,6089510,0,0
30736356094668,Orange,Saddleback Valley Unified,Lomarena Elementary,147,9,19,0.0612244897959184,4,30,73635,6094668,,
30736356094668,Orange,Saddleback Valley Unified,Lomarena Elementary,185,4,20,0.0216216216216216,4,30,73635,6094668,,
30736356094668,Orange,Saddleback Valley Unified,Lomarena Elementary,177,15,21,0.0847457627118644,4,30,73635,6094668,,
30736356094668,Orange,Saddleback Valley Unified,Lomarena Elementary,157,23,25,0.146496815286624,4,30,73635,6094668,0,0
30736356094676,Orange,Saddleback Valley Unified,San Joaquin Elementary,139,6,19,0.0431654676258993,4,30,73635,6094676,,
30736356094676,Orange,Saddleback Valley Unified,San Joaquin Elementary,137,0,20,0,4,30,73635,6094676,,
30736356094676,Orange,Saddleback Valley Unified,San Joaquin Elementary,71,2,21,0.028169014084507,4,30,73635,6094676,,
30736356094676,Orange,Saddleback Valley Unified,San Joaquin Elementary,73,14,25,0.191780821917808,4,30,73635,6094676,0,0
30736356095145,Orange,Saddleback Valley Unified,Serrano Intermediate,185,20,19,0.108108108108108,4,30,73635,6095145,,
30736356095145,Orange,Saddleback Valley Unified,Serrano Intermediate,205,9,20,0.0439024390243902,4,30,73635,6095145,,
30736356095145,Orange,Saddleback Valley Unified,Serrano Intermediate,204,7,21,0.0343137254901961,4,30,73635,6095145,,
30736356095145,Orange,Saddleback Valley Unified,Serrano Intermediate,127,45,25,0.354330708661417,4,30,73635,6095145,0,0
30736356096044,Orange,Saddleback Valley Unified,Rancho Canada Elementary,78,8,19,0.102564102564103,4,30,73635,6096044,,
30736356096044,Orange,Saddleback Valley Unified,Rancho Canada Elementary,83,1,20,0.0120481927710843,4,30,73635,6096044,,
30736356096044,Orange,Saddleback Valley Unified,Rancho Canada Elementary,68,10,21,0.147058823529412,4,30,73635,6096044,,
30736356096044,Orange,Saddleback Valley Unified,Rancho Canada Elementary,79,12,25,0.151898734177215,4,30,73635,6096044,0,0
30736356097372,Orange,Saddleback Valley Unified,La Madera Elementary,81,6,19,0.0740740740740741,4,30,73635,6097372,,
30736356097372,Orange,Saddleback Valley Unified,La Madera Elementary,75,11,20,0.146666666666667,4,30,73635,6097372,,
30736356097372,Orange,Saddleback Valley Unified,La Madera Elementary,66,4,21,0.0606060606060606,4,30,73635,6097372,,
30736356097372,Orange,Saddleback Valley Unified,La Madera Elementary,51,7,25,0.137254901960784,4,30,73635,6097372,0,0
30736356101059,Orange,Saddleback Valley Unified,Del Lago Elementary,87,6,19,0.0689655172413793,4,30,73635,6101059,,
30736356101059,Orange,Saddleback Valley Unified,Del Lago Elementary,76,1,20,0.0131578947368421,4,30,73635,6101059,,
30736356101059,Orange,Saddleback Valley Unified,Del Lago Elementary,62,5,21,0.0806451612903226,4,30,73635,6101059,,
30736356101059,Orange,Saddleback Valley Unified,Del Lago Elementary,40,7,25,0.175,4,30,73635,6101059,0,0
30736356106926,Orange,Saddleback Valley Unified,Trabuco Mesa Elementary,59,17,19,0.288135593220339,4,30,73635,6106926,,
30736356106926,Orange,Saddleback Valley Unified,Trabuco Mesa Elementary,61,5,20,0.0819672131147541,4,30,73635,6106926,,
30736356106926,Orange,Saddleback Valley Unified,Trabuco Mesa Elementary,64,10,21,0.15625,4,30,73635,6106926,,
30736356106926,Orange,Saddleback Valley Unified,Trabuco Mesa Elementary,60,15,25,0.25,4,30,73635,6106926,0,0
30736356109540,Orange,Saddleback Valley Unified,Cielo Vista Elementary,246,15,19,0.0609756097560976,4,30,73635,6109540,,
30736356109540,Orange,Saddleback Valley Unified,Cielo Vista Elementary,229,7,20,0.0305676855895197,4,30,73635,6109540,,
30736356109540,Orange,Saddleback Valley Unified,Cielo Vista Elementary,203,12,21,0.0591133004926108,4,30,73635,6109540,,
30736356109540,Orange,Saddleback Valley Unified,Cielo Vista Elementary,149,28,25,0.187919463087248,4,30,73635,6109540,0,0
30736356110845,Orange,Saddleback Valley Unified,Lake Forest Elementary,230,10,19,0.0434782608695652,4,30,73635,6110845,,
30736356110845,Orange,Saddleback Valley Unified,Lake Forest Elementary,220,8,20,0.0363636363636364,4,30,73635,6110845,,
30736356110845,Orange,Saddleback Valley Unified,Lake Forest Elementary,185,12,21,0.0648648648648649,4,30,73635,6110845,,
30736356110845,Orange,Saddleback Valley Unified,Lake Forest Elementary,157,33,25,0.210191082802548,4,30,73635,6110845,0,0
30736356110936,Orange,Saddleback Valley Unified,Portola Hills Elementary,44,4,19,0.0909090909090909,4,30,73635,6110936,,
30736356110936,Orange,Saddleback Valley Unified,Portola Hills Elementary,45,2,20,0.0444444444444444,4,30,73635,6110936,,
30736356110936,Orange,Saddleback Valley Unified,Portola Hills Elementary,53,5,21,0.0943396226415094,4,30,73635,6110936,,
30736356110936,Orange,Saddleback Valley Unified,Portola Hills Elementary,54,5,25,0.0925925925925926,4,30,73635,6110936,0,0
30736356111561,Orange,Saddleback Valley Unified,Rancho Santa Margarita Intermediate,95,14,19,0.147368421052632,4,30,73635,6111561,,
30736356111561,Orange,Saddleback Valley Unified,Rancho Santa Margarita Intermediate,116,7,20,0.0603448275862069,4,30,73635,6111561,,
30736356111561,Orange,Saddleback Valley Unified,Rancho Santa Margarita Intermediate,123,8,21,0.0650406504065041,4,30,73635,6111561,,
30736356111561,Orange,Saddleback Valley Unified,Rancho Santa Margarita Intermediate,53,14,25,0.264150943396226,4,30,73635,6111561,0,0
30736356112452,Orange,Saddleback Valley Unified,Robinson Elementary,41,2,19,0.0487804878048781,4,30,73635,6112452,,
30736356112452,Orange,Saddleback Valley Unified,Robinson Elementary,37,4,20,0.108108108108108,4,30,73635,6112452,,
30736356112452,Orange,Saddleback Valley Unified,Robinson Elementary,21,7,21,0.333333333333333,4,30,73635,6112452,,
30736356112452,Orange,Saddleback Valley Unified,Robinson Elementary,17,2,25,0.117647058823529,4,30,73635,6112452,0,0
30736356112577,Orange,Saddleback Valley Unified,Foothill Ranch Elementary,137,18,19,0.131386861313869,4,30,73635,6112577,,
30736356112577,Orange,Saddleback Valley Unified,Foothill Ranch Elementary,122,16,20,0.131147540983607,4,30,73635,6112577,,
30736356112577,Orange,Saddleback Valley Unified,Foothill Ranch Elementary,108,21,21,0.194444444444444,4,30,73635,6112577,,
